,genome_id,genome_name,taxon_id,ampicillin,amoxicillin_clavulanic_acid,cefoxitin,ceftriaxone,chloramphenicol,ciprofloxacin,gentamicin,streptomycin,tetracycline,trimethoprim_sulphamethoxazole,meropenem,cefepime,ceftazidime,piperacillin_tazobactam,amikacin,ampicillin_sulbactam,cefotaxime,cefalothin,ertapenem,imipenem,levofloxacin,nitrofurantoin,tigecycline,cefazolin,aztreonam,cefuroxime,tobramycin,trimethoprim,amoxicillin,colistin,norfloxacin,sulfamethoxazole
129,562.23004,Escherichia coli O11:H4 strain ECO0629,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
130,562.23514,Escherichia coli O11:H4 strain ECO1197,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
131,562.23582,Escherichia coli O11:H4 strain ECO1284,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
132,562.22505,Escherichia coli O120:H1 strain ECO0078,562,resistant,resistant,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,resistant,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
133,562.22930,Escherichia coli O120:H10 strain ECO0540,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
134,562.23643,Escherichia coli O120:H31 strain ECO1370,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
135,562.23142,Escherichia coli O120:H4 strain ECO0571,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
136,562.23439,Escherichia coli O124:H10 strain ECO1003,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
137,562.22921,Escherichia coli O126:H2 strain ECO0530,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
138,562.23762,Escherichia coli O126:H2 strain ECO1510,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
139,562.23138,Escherichia coli O12:H20 strain ECO0551,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
140,562.23101,Escherichia coli O12:H4 strain ECO0743,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,intermediate,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
141,562.23607,Escherichia coli O12:H4 strain ECO1317,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
142,562.23728,Escherichia coli O12:H4 strain ECO1457,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
143,562.23477,Escherichia coli O13/O135:H11 strain ECO1058,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
144,562.22487,Escherichia coli O13/O135:H4 strain ECO0060,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
145,562.22493,Escherichia coli O13/O135:H4 strain ECO0065,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
146,562.22580,Escherichia coli O13/O135:H4 strain ECO0155,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
147,562.22625,Escherichia coli O13/O135:H4 strain ECO0210,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
148,562.22654,Escherichia coli O13/O135:H4 strain ECO0241,562,resistant,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
149,562.22667,Escherichia coli O13/O135:H4 strain ECO0255,562,resistant,resistant,intermediate,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,susceptible,,,,susceptible,,susceptible,resistant,susceptible,susceptible,,,,
150,562.22678,Escherichia coli O13/O135:H4 strain ECO0268,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,resistant,susceptible,susceptible,,,,
151,562.22740,Escherichia coli O13/O135:H4 strain ECO0330,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
152,562.22795,Escherichia coli O13/O135:H4 strain ECO0393,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
153,562.22823,Escherichia coli O13/O135:H4 strain ECO0424,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
154,562.22883,Escherichia coli O13/O135:H4 strain ECO0480,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,susceptible,,,
155,562.22945,Escherichia coli O13/O135:H4 strain ECO0557,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
156,562.23223,Escherichia coli O13/O135:H4 strain ECO0846,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
157,562.23263,Escherichia coli O13/O135:H4 strain ECO0898,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,susceptible,,,
158,562.23873,Escherichia coli O13/O135:H4 strain ECO0910,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
159,562.23318,Escherichia coli O13/O135:H4 strain ECO0970,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
160,562.23424,Escherichia coli O13/O135:H4 strain ECO0987,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
161,562.23824,Escherichia coli O13/O135:H4 strain ECO1087,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
162,562.23344,Escherichia coli O13/O135:H4 strain ECO1107,562,,susceptible,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
163,562.23360,Escherichia coli O13/O135:H4 strain ECO1126,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
164,562.23407,Escherichia coli O13/O135:H4 strain ECO1174,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
165,562.23557,Escherichia coli O13/O135:H4 strain ECO1243,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
166,562.23686,Escherichia coli O13/O135:H4 strain ECO1346,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
167,562.23665,Escherichia coli O13/O135:H4 strain ECO1400,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
168,562.23707,Escherichia coli O13/O135:H4 strain ECO1430,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
169,562.23780,Escherichia coli O13/O135:H4 strain ECO1532,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
170,562.23035,Escherichia coli O131:H45 strain ECO0671,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
171,562.23036,Escherichia coli O131:H45 strain ECO0672,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
172,562.22645,Escherichia coli O134 strain ECO0232,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
173,562.22731,Escherichia coli O134:H31 strain ECO0319,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
174,562.22925,Escherichia coli O134:H31 strain ECO0535,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
175,562.22993,Escherichia coli O134:H31 strain ECO0617,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
176,562.23019,Escherichia coli O134:H31 strain ECO0645,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
177,562.23522,Escherichia coli O134:H31 strain ECO1207,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
178,562.22589,Escherichia coli O134:NA strain ECO0164,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
179,562.23787,Escherichia coli O139:H19 strain ECO0726,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
180,562.23330,Escherichia coli O140:H25 strain ECO1093,562,,susceptible,,,,resistant,susceptible,,,,,,resistant,susceptible,,,resistant,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
181,562.23364,Escherichia coli O143:H9 strain ECO1129,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
182,562.22628,Escherichia coli O148:H30 strain ECO0214,562,susceptible,susceptible,intermediate,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
183,562.23576,Escherichia coli O156:H14 strain ECO1177,562,,resistant,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
184,562.22970,Escherichia coli O157:H45 strain ECO0593,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
185,562.23368,Escherichia coli O158:H23 strain ECO1133,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
186,562.22614,Escherichia coli O159:H21 strain ECO0190,562,susceptible,susceptible,susceptible,,,susceptible,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,susceptible,,,,
187,562.23141,Escherichia coli O159:H28 strain ECO0505,562,,resistant,,,,resistant,resistant,,,,,,susceptible,susceptible,,,,,,susceptible,,,,,,susceptible,,,resistant,,,
188,562.23177,Escherichia coli O159:H4 strain ECO0794,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
189,562.22586,Escherichia coli O15:H1 strain ECO0161,562,resistant,resistant,resistant,,,resistant,susceptible,,,,susceptible,susceptible,intermediate,susceptible,susceptible,,susceptible,resistant,susceptible,,,,susceptible,,intermediate,resistant,susceptible,resistant,,,,
190,562.22765,Escherichia coli O15:H1 strain ECO0356,562,resistant,susceptible,susceptible,,,resistant,susceptible,,,,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,intermediate,susceptible,,,,susceptible,,susceptible,susceptible,susceptible,resistant,,,,
191,562.22913,Escherichia coli O15:H1 strain ECO0521,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
192,562.22918,Escherichia coli O15:H1 strain ECO0527,562,,susceptible,,,,resistant,resistant,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
193,562.22920,Escherichia coli O15:H1 strain ECO0529,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
194,562.23928,Escherichia coli O15:H1 strain ECO0546,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
195,562.22942,Escherichia coli O15:H1 strain ECO0554,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
196,562.23140,Escherichia coli O15:H1 strain ECO0567,562,,resistant,,,,intermediate,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
197,562.23029,Escherichia coli O15:H1 strain ECO0656,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
198,562.23078,Escherichia coli O15:H1 strain ECO0716,562,,susceptible,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
199,562.23079,Escherichia coli O15:H1 strain ECO0718,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
200,562.23098,Escherichia coli O15:H1 strain ECO0739,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
201,562.23129,Escherichia coli O15:H1 strain ECO0781,562,,susceptible,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
202,562.23171,Escherichia coli O15:H1 strain ECO0787,562,,susceptible,,,,intermediate,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
203,562.23170,Escherichia coli O15:H1 strain ECO0788,562,,susceptible,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
204,562.23387,Escherichia coli O15:H1 strain ECO0982,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
205,562.23530,Escherichia coli O15:H1 strain ECO0983,562,,resistant,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
206,562.23434,Escherichia coli O15:H1 strain ECO0997,562,,resistant,,,,resistant,intermediate,,,,,,susceptible,resistant,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,
207,562.23553,Escherichia coli O15:H1 strain ECO1002,562,,susceptible,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
208,562.23373,Escherichia coli O15:H1 strain ECO1138,562,,susceptible,,,,resistant,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
209,562.23535,Escherichia coli O15:H1 strain ECO1220,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,resistant,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
210,562.23562,Escherichia coli O15:H1 strain ECO1249,562,,susceptible,,,,susceptible,susceptible,,,,,,susceptible,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,susceptible,,,
211,562.23507,Escherichia coli O15:H1 strain ECO1293,562,,resistant,,,,resistant,susceptible,,,,,,resistant,susceptible,,,resistant,,,susceptible,,,susceptible,,,resistant,,,resistant,,,
