,genome_id,genome_name,taxon_id,amoxicillin_clavulanic_acid,ampicillin,azithromycin,cefoxitin,ceftiofur,chloramphenicol,ciprofloxacin,gentamicin,kanamycin,nalidixic_acid,streptomycin,sulfonamides,tetracycline,trimethoprim_sulphamethoxazole,spectinomycin,trimethoprim,ceftazidime,ceftriaxone,sulfisoxazole,netilmicin,cephalosporins,furazolidone
137,28901.8232,Salmonella enterica strain 2014AM-0382,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,resistant,,,
138,28901.8233,Salmonella enterica strain 2014AM-0383,28901,intermediate,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,resistant,,,
139,28901.8234,Salmonella enterica strain 2014AM-0422,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
140,28901.8235,Salmonella enterica strain 2014AM-0431,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
141,28901.8236,Salmonella enterica strain 2014AM-0500,28901,susceptible,resistant,susceptible,susceptible,susceptible,resistant,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
142,28901.8237,Salmonella enterica strain 2014AM-0529,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
143,28901.8238,Salmonella enterica strain 2014AM-0564,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
144,28901.8239,Salmonella enterica strain 2014AM-0576,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
145,28901.8240,Salmonella enterica strain 2014AM-0655,28901,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,resistant,,susceptible,resistant,,resistant,resistant,,,,susceptible,resistant,,,
146,28901.8241,Salmonella enterica strain 2014AM-0699,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,resistant,,,,susceptible,susceptible,,,
147,28901.8242,Salmonella enterica strain 2014AM-0734,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
148,28901.8243,Salmonella enterica strain 2014AM-0739,28901,intermediate,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
149,28901.8244,Salmonella enterica strain 2014AM-0756,28901,resistant,resistant,susceptible,resistant,resistant,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
150,28901.8245,Salmonella enterica strain 2014AM-0762,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
151,28901.8246,Salmonella enterica strain 2014AM-0786,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
152,28901.8247,Salmonella enterica strain 2014AM-0845,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
153,28901.8248,Salmonella enterica strain 2014AM-0847,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,resistant,,,
154,28901.8249,Salmonella enterica strain 2014AM-0860,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
155,28901.8250,Salmonella enterica strain 2014AM-0861,28901,intermediate,resistant,susceptible,susceptible,susceptible,intermediate,resistant,susceptible,,resistant,resistant,,resistant,resistant,,,,susceptible,resistant,,,
156,28901.8251,Salmonella enterica strain 2014AM-0868,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
157,28901.8252,Salmonella enterica strain 2014AM-0897,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
158,28901.8253,Salmonella enterica strain 2014AM-0902,28901,intermediate,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
159,28901.8254,Salmonella enterica strain 2014AM-0941,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
160,28901.8255,Salmonella enterica strain 2014AM-0944,28901,resistant,resistant,susceptible,susceptible,resistant,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
161,28901.8256,Salmonella enterica strain 2014AM-0946,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
162,28901.8257,Salmonella enterica strain 2014AM-0970,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,,susceptible,resistant,,resistant,resistant,,,,susceptible,susceptible,,,
163,28901.8258,Salmonella enterica strain 2014AM-0988,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
164,28901.8259,Salmonella enterica strain 2014AM-0990,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,resistant,susceptible,,,
165,28901.8260,Salmonella enterica strain 2014AM-0994,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,resistant,,,
166,28901.8261,Salmonella enterica strain 2014AM-1002,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
167,28901.8262,Salmonella enterica strain 2014AM-1011,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
168,28901.8263,Salmonella enterica strain 2014AM-1016,28901,intermediate,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
169,28901.8264,Salmonella enterica strain 2014AM-1023,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
170,28901.8265,Salmonella enterica strain 2014AM-1052,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,resistant,susceptible,,,
171,28901.8266,Salmonella enterica strain 2014AM-1070,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
172,28901.8267,Salmonella enterica strain 2014AM-1071,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
173,28901.8268,Salmonella enterica strain 2014AM-1075,28901,susceptible,resistant,susceptible,susceptible,susceptible,resistant,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
174,28901.8269,Salmonella enterica strain 2014AM-1155,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
175,28901.8270,Salmonella enterica strain 2014AM-1171,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,resistant,susceptible,,,,susceptible,susceptible,,,
176,28901.8271,Salmonella enterica strain 2014AM-1178,28901,intermediate,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,resistant,,,
177,28901.8272,Salmonella enterica strain 2014AM-1216,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,susceptible,susceptible,,resistant,resistant,,,,susceptible,resistant,,,
178,28901.8273,Salmonella enterica strain 2014AM-1221,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
179,28901.8274,Salmonella enterica strain 2014AM-1226,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
180,28901.8275,Salmonella enterica strain 2014AM-1227,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
181,28901.8276,Salmonella enterica strain 2014AM-1228,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
182,28901.8277,Salmonella enterica strain 2014AM-1229,28901,susceptible,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
183,28901.8278,Salmonella enterica strain 2014AM-1249,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
184,28901.8279,Salmonella enterica strain 2014AM-1262,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
185,28901.8280,Salmonella enterica strain 2014AM-1264,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,susceptible,susceptible,,,,susceptible,susceptible,,,
186,28901.8281,Salmonella enterica strain 2014AM-1269,28901,intermediate,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
187,28901.8282,Salmonella enterica strain 2014AM-1285,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
188,28901.8283,Salmonella enterica strain 2014AM-1287,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
189,28901.8284,Salmonella enterica strain 2014AM-1299,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
190,28901.8285,Salmonella enterica strain 2014AM-1301,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,susceptible,,resistant,susceptible,,,,resistant,resistant,,,
191,28901.8286,Salmonella enterica strain 2014AM-1331,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,susceptible,,,
192,28901.8287,Salmonella enterica strain 2014AM-1343,28901,intermediate,resistant,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
193,28901.8288,Salmonella enterica strain 2014AM-1347,28901,intermediate,resistant,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
194,28901.8289,Salmonella enterica strain 2014AM-1380,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
195,28901.8290,Salmonella enterica strain 2014AM-1389,28901,resistant,resistant,susceptible,resistant,resistant,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,resistant,resistant,,,
196,28901.8291,Salmonella enterica strain 2014AM-1408,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
197,28901.8292,Salmonella enterica strain 2014AM-1409,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,intermediate,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
198,28901.8293,Salmonella enterica strain 2014AM-1410,28901,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,susceptible,,resistant,susceptible,,susceptible,susceptible,,,,susceptible,susceptible,,,
199,28901.8294,Salmonella enterica strain 2014AM-1411,28901,resistant,resistant,susceptible,resistant,resistant,susceptible,susceptible,susceptible,,susceptible,susceptible,,susceptible,susceptible,,,,resistant,susceptible,,,
200,28901.8295,Salmonella enterica strain 2014AM-1423,28901,susceptible,susceptible,susceptible,susceptible,susceptible,resistant,susceptible,susceptible,,susceptible,resistant,,resistant,susceptible,,,,susceptible,resistant,,,
